Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
1/31/2021,7803,Paediatric Urology,Inpatient,Child,0-15,  9-12 Months,13
1/31/2021,7803,Paediatric Urology,Inpatient,Child,0-15, 12-15 Months,12
1/31/2021,7803,Paediatric Urology,Inpatient,Child,0-15, 15-18 Months,9
1/31/2021,7803,Paediatric Urology,Inpatient,Child,0-15,18+ Months,19
1/31/2021,7803,Paediatric Urology,Inpatient,Child,16-64,  0-3 Months,1
1/31/2021,7900,Clinical Immunology,Day Case,Child,0-15,  0-3 Months,64
1/31/2021,7900,Clinical Immunology,Day Case,Child,0-15,  3-6 Months,21
1/31/2021,7900,Clinical Immunology,Day Case,Child,0-15,  6-9 Months,13
1/31/2021,7900,Clinical Immunology,Day Case,Child,0-15,  9-12 Months,26
1/31/2021,7900,Clinical Immunology,Day Case,Child,0-15, 12-15 Months,9
1/31/2021,7900,Clinical Immunology,Day Case,Child,0-15, 15-18 Months,13
1/31/2021,7900,Clinical Immunology,Day Case,Child,0-15,18+ Months,25
1/31/2021,7900,Clinical Immunology,Day Case,Child,16-64,  0-3 Months,1
1/31/2021,7900,Clinical Immunology,Day Case,Child,16-64,  3-6 Months,1
1/31/2021,7900,Clinical Immunology,Day Case,Child,16-64,  6-9 Months,1
1/31/2021,7900,Clinical Immunology,Day Case,Child,16-64,  9-12 Months,1
1/31/2021,7900,Clinical Immunology,Day Case,Child,16-64, 15-18 Months,1
1/31/2021,7900,Clinical Immunology,Inpatient,Child,0-15, 12-15 Months,2
1/31/2021,8800,Immunology,Day Case,Child,0-15,  0-3 Months,19
1/31/2021,8800,Immunology,Day Case,Child,0-15,  3-6 Months,9
1/31/2021,8800,Immunology,Day Case,Child,0-15,  6-9 Months,11
1/31/2021,8800,Immunology,Day Case,Child,0-15,  9-12 Months,15
1/31/2021,8800,Immunology,Day Case,Child,0-15, 12-15 Months,10
1/31/2021,8800,Immunology,Day Case,Child,0-15, 15-18 Months,7
1/31/2021,8800,Immunology,Day Case,Child,0-15,18+ Months,20
1/31/2021,8800,Immunology,Day Case,Child,16-64, 12-15 Months,1
1/31/2021,8800,Immunology,Day Case,Child,16-64, 15-18 Months,1
1/31/2021,8800,Immunology,Day Case,Child,16-64,18+ Months,1
1/31/2021,8800,Immunology,Inpatient,Child,0-15,  0-3 Months,1
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,68
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,76
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,43
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,30
1/31/2021,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,16
1/31/2021,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,9
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,18+ Months,8
1/31/2021,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,20
1/31/2021,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,17
1/31/2021,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,4
1/31/2021,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,8
1/31/2021,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,9
1/31/2021,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,7
1/31/2021,2600,General Surgery,Day Case,Adult,65+,18+ Months,3
1/31/2021,5000,General Medicine,Day Case,Adult,16-64,  0-3 Months,12
1/31/2021,5000,General Medicine,Day Case,Adult,16-64,  3-6 Months,6
1/31/2021,5000,General Medicine,Day Case,Adult,16-64,  6-9 Months,1
1/31/2021,5000,General Medicine,Day Case,Adult,16-64,  9-12 Months,4
1/31/2021,5000,General Medicine,Day Case,Adult,16-64, 12-15 Months,1
1/31/2021,5000,General Medicine,Day Case,Adult,16-64,18+ Months,1
1/31/2021,5000,General Medicine,Day Case,Adult,65+,  0-3 Months,4
1/31/2021,5000,General Medicine,Day Case,Adult,65+,  3-6 Months,2
1/31/2021,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,1
1/31/2021,5000,General Medicine,Day Case,Adult,65+,  9-12 Months,1
1/31/2021,5000,General Medicine,Day Case,Adult,65+, 12-15 Months,2
1/31/2021,7800,Urology,Day Case,Adult,16-64,  0-3 Months,6
1/31/2021,7800,Urology,Day Case,Adult,16-64,  3-6 Months,4
1/31/2021,7800,Urology,Day Case,Adult,16-64,  6-9 Months,13
1/31/2021,7800,Urology,Day Case,Adult,16-64,  9-12 Months,8
1/31/2021,7800,Urology,Day Case,Adult,16-64,18+ Months,1
1/31/2021,7800,Urology,Day Case,Adult,65+,  0-3 Months,2
1/31/2021,7800,Urology,Day Case,Adult,65+,  3-6 Months,1
1/31/2021,7800,Urology,Day Case,Adult,65+,  9-12 Months,1
1/31/2021,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,46
1/31/2021,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,32
1/31/2021,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,8
1/31/2021,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,12
1/31/2021,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,9
1/31/2021,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,2
1/31/2021,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,7
1/31/2021,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,3
1/31/2021,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,2
1/31/2021,1503,Gynaecology,Day Case,Adult,65+,  9-12 Months,2
1/31/2021,1503,Gynaecology,Day Case,Adult,65+,18+ Months,1
1/31/2021,1503,Gynaecology,Day Case,Child,0-15,  6-9 Months,1
1/31/2021,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,2
1/31/2021,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,2
1/31/2021,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,1
1/31/2021,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,3
1/31/2021,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,2
1/31/2021,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,1
1/31/2021,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,2
1/31/2021,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,1
1/31/2021,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,1
1/31/2021,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,1
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,75
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,35
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,10
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,16
1/31/2021,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,22
1/31/2021,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,4
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,18+ Months,15
1/31/2021,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,21
1/31/2021,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,11
1/31/2021,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,7
1/31/2021,2600,General Surgery,Day Case,Adult,65+, 12-15 Months,3
1/31/2021,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,2
1/31/2021,2600,General Surgery,Day Case,Adult,65+,18+ Months,3
1/31/2021,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,3
1/31/2021,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,10
1/31/2021,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,2
1/31/2021,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,1
1/31/2021,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,2
1/31/2021,2600,General Surgery,Inpatient,Adult,16-64,18+ Months,1
1/31/2021,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,4
1/31/2021,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,2
1/31/2021,2600,General Surgery,Inpatient,Adult,65+, 12-15 Months,2
1/31/2021,7800,Urology,Day Case,Adult,16-64,  0-3 Months,27
1/31/2021,7800,Urology,Day Case,Adult,16-64,  3-6 Months,29
1/31/2021,7800,Urology,Day Case,Adult,16-64,  6-9 Months,14
1/31/2021,7800,Urology,Day Case,Adult,16-64,  9-12 Months,12
1/31/2021,7800,Urology,Day Case,Adult,16-64, 12-15 Months,14
1/31/2021,7800,Urology,Day Case,Adult,16-64, 15-18 Months,9
1/31/2021,7800,Urology,Day Case,Adult,16-64,18+ Months,9
1/31/2021,7800,Urology,Day Case,Adult,65+,  0-3 Months,26
1/31/2021,7800,Urology,Day Case,Adult,65+,  3-6 Months,31
1/31/2021,7800,Urology,Day Case,Adult,65+,  6-9 Months,19
1/31/2021,7800,Urology,Day Case,Adult,65+,  9-12 Months,15
1/31/2021,7800,Urology,Day Case,Adult,65+, 12-15 Months,14
1/31/2021,7800,Urology,Day Case,Adult,65+, 15-18 Months,8
1/31/2021,7800,Urology,Day Case,Adult,65+,18+ Months,7
1/31/2021,7800,Urology,Day Case,Child,0-15,  0-3 Months,2
1/31/2021,7800,Urology,Day Case,Child,0-15,  3-6 Months,5
1/31/2021,7800,Urology,Day Case,Child,0-15,  6-9 Months,1
1/31/2021,7800,Urology,Day Case,Child,0-15,  9-12 Months,4
1/31/2021,7800,Urology,Day Case,Child,0-15, 15-18 Months,1
1/31/2021,7800,Urology,Inpatient,Adult,16-64,  3-6 Months,1
1/31/2021,7800,Urology,Inpatient,Adult,65+,  9-12 Months,1
1/31/2021,7800,Urology,Inpatient,Adult,65+, 12-15 Months,1
1/31/2021,0,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,1
1/31/2021,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,1
1/31/2021,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,7
1/31/2021,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,5
1/31/2021,100,Cardiology,Day Case,Adult,16-64,  9-12 Months,1
1/31/2021,100,Cardiology,Day Case,Adult,65+,  0-3 Months,2
1/31/2021,100,Cardiology,Day Case,Adult,65+,  3-6 Months,8
1/31/2021,100,Cardiology,Day Case,Adult,65+,  6-9 Months,7
1/31/2021,100,Cardiology,Day Case,Adult,65+,  9-12 Months,3
1/31/2021,100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,1
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,34
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,8
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,1
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,1
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,11
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,2
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,1
1/31/2021,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,12
1/31/2021,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,3
1/31/2021,600,Otolaryngology (ENT),Day Case,Child,0-15,  9-12 Months,1
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,66
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,15
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,4
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,13
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,8
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,4
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,4
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,4
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,2
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,1
1/31/2021,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,43
1/31/2021,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,2
1/31/2021,600,Otolaryngology (ENT),Inpatient,Child,0-15,  9-12 Months,22
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,94
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,43
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,26
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,23
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,30
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,27
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,49
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,37
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,18
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,16
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,22
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,21
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,6
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,23
1/31/2021,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,2
1/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,58
1/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,45
1/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,7
1/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,14
1/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,21
1/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,17
1/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,88
1/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,44
1/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,22
1/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,8
1/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,18
1/31/2021,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,23
1/31/2021,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,20
1/31/2021,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,47
1/31/2021,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,3
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,75
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,39
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,8
1/31/2021,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,2
1/31/2021,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,3
1/31/2021,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,22
1/31/2021,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,12
1/31/2021,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,5
1/31/2021,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,1
1/31/2021,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,5
1/31/2021,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,4
1/31/2021,2600,General Surgery,Day Case,Child,0-15,  6-9 Months,2
1/31/2021,2600,General Surgery,Day Case,Child,0-15,  9-12 Months,2
1/31/2021,2600,General Surgery,Inpatient,Adult,16-64, 15-18 Months,1
1/31/2021,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,5
1/31/2021,0,Small Volume Specialities,Day Case,Adult,16-64,  0-3 Months,2
1/31/2021,0,Small Volume Specialities,Day Case,Adult,16-64,  3-6 Months,2
1/31/2021,0,Small Volume Specialities,Day Case,Adult,16-64,18+ Months,2
1/31/2021,0,Small Volume Specialities,Day Case,Adult,65+,  9-12 Months,1
1/31/2021,0,Small Volume Specialities,Day Case,Adult,65+,18+ Months,1
1/31/2021,0,Small Volume Specialities,Inpatient,Adult,16-64, 12-15 Months,1
1/31/2021,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,100
1/31/2021,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,62
1/31/2021,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,20
1/31/2021,100,Cardiology,Day Case,Adult,16-64,  9-12 Months,18
1/31/2021,100,Cardiology,Day Case,Adult,16-64, 12-15 Months,12
1/31/2021,100,Cardiology,Day Case,Adult,16-64, 15-18 Months,13
1/31/2021,100,Cardiology,Day Case,Adult,16-64,18+ Months,38
1/31/2021,100,Cardiology,Day Case,Adult,65+,  0-3 Months,119
1/31/2021,100,Cardiology,Day Case,Adult,65+,  3-6 Months,56
1/31/2021,100,Cardiology,Day Case,Adult,65+,  6-9 Months,30
1/31/2021,100,Cardiology,Day Case,Adult,65+,  9-12 Months,28
1/31/2021,100,Cardiology,Day Case,Adult,65+, 12-15 Months,25
1/31/2021,100,Cardiology,Day Case,Adult,65+, 15-18 Months,11
1/31/2021,100,Cardiology,Day Case,Adult,65+,18+ Months,41
1/31/2021,100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,15
1/31/2021,100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,5
1/31/2021,100,Cardiology,Inpatient,Adult,16-64,  6-9 Months,4
1/31/2021,100,Cardiology,Inpatient,Adult,16-64,  9-12 Months,1
1/31/2021,100,Cardiology,Inpatient,Adult,16-64, 12-15 Months,1
1/31/2021,100,Cardiology,Inpatient,Adult,16-64, 15-18 Months,2
1/31/2021,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,18
1/31/2021,100,Cardiology,Inpatient,Adult,65+,  3-6 Months,9
1/31/2021,100,Cardiology,Inpatient,Adult,65+,  6-9 Months,7
1/31/2021,100,Cardiology,Inpatient,Adult,65+, 12-15 Months,2
1/31/2021,100,Cardiology,Inpatient,Adult,65+, 15-18 Months,2
1/31/2021,300,Dermatology,Day Case,Adult,0-15,  0-3 Months,2
1/31/2021,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,71
1/31/2021,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,7
1/31/2021,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,32
1/31/2021,300,Dermatology,Day Case,Adult,16-64, 12-15 Months,15
1/31/2021,300,Dermatology,Day Case,Adult,16-64, 15-18 Months,9
1/31/2021,300,Dermatology,Day Case,Adult,16-64,18+ Months,7
1/31/2021,300,Dermatology,Day Case,Adult,65+,  0-3 Months,11
1/31/2021,300,Dermatology,Day Case,Adult,65+,  3-6 Months,5
1/31/2021,300,Dermatology,Day Case,Adult,65+,  9-12 Months,16
1/31/2021,300,Dermatology,Day Case,Adult,65+, 12-15 Months,23
1/31/2021,300,Dermatology,Day Case,Adult,65+, 15-18 Months,14
1/31/2021,300,Dermatology,Day Case,Adult,65+,18+ Months,5
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,31
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,12
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,4
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,7
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,25
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,19
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,33
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,6
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,4
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,2
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,4
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,4
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,4
1/31/2021,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,4
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,12
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,16
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,6
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,2
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,18
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,9
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,39
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,3
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,5
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,3
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,10
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,1
1/31/2021,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,16
1/31/2021,900,Geriatric Medicine,Day Case,Adult,16-64,  0-3 Months,13
1/31/2021,900,Geriatric Medicine,Day Case,Adult,16-64,  3-6 Months,18
1/31/2021,900,Geriatric Medicine,Day Case,Adult,16-64,  6-9 Months,1
1/31/2021,900,Geriatric Medicine,Day Case,Adult,16-64,  9-12 Months,1
1/31/2021,900,Geriatric Medicine,Day Case,Adult,16-64,18+ Months,2
1/31/2021,900,Geriatric Medicine,Day Case,Adult,65+,  0-3 Months,15
1/31/2021,900,Geriatric Medicine,Day Case,Adult,65+,  3-6 Months,30
1/31/2021,900,Geriatric Medicine,Day Case,Adult,65+,  6-9 Months,3
1/31/2021,900,Geriatric Medicine,Day Case,Adult,65+,  9-12 Months,1
1/31/2021,900,Geriatric Medicine,Day Case,Adult,65+, 15-18 Months,2
1/31/2021,900,Geriatric Medicine,Day Case,Adult,65+,18+ Months,5
1/31/2021,1300,Neurology,Day Case,Adult,16-64,  0-3 Months,6
1/31/2021,1300,Neurology,Day Case,Adult,16-64,  9-12 Months,1
1/31/2021,1300,Neurology,Day Case,Adult,16-64,18+ Months,2
1/31/2021,1300,Neurology,Day Case,Adult,65+,  0-3 Months,2
1/31/2021,1300,Neurology,Day Case,Adult,65+,18+ Months,1
1/31/2021,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,24
1/31/2021,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,8
1/31/2021,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,4
1/31/2021,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,4
1/31/2021,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,9
1/31/2021,1503,Gynaecology,Day Case,Adult,65+,  0-3 Months,8
1/31/2021,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,1
1/31/2021,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,1
1/31/2021,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,41
1/31/2021,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,18
1/31/2021,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,11
1/31/2021,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,11
1/31/2021,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,10
1/31/2021,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,6
1/31/2021,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,18
1/31/2021,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,14
1/31/2021,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,2
1/31/2021,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,2
1/31/2021,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,1
1/31/2021,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,1
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,81
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,70
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,29
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,39
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,34
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,36
1/31/2021,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,80
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,43
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,45
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,24
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,20
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,10
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,5
1/31/2021,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,20
1/31/2021,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,21
