Archive_Date,Specialty_HIPE,Specialty_Name,Case_Type,Adult_Child,Age_Profile,Time_Bands,Total
1/31/2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,5
1/31/2019,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,7
1/31/2019,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,3
1/31/2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,19
1/31/2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,6
1/31/2019,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,5
1/31/2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,3
1/31/2019,2600,General Surgery,Day Case,Adult,65+, 15-18 Months,1
1/31/2019,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,2
1/31/2019,2600,General Surgery,Day Case,Child,0-15,  3-6 Months,1
1/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,10
1/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,3
1/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  6-9 Months,4
1/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,4
1/31/2019,2600,General Surgery,Inpatient,Adult,16-64, 12-15 Months,1
1/31/2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,2
1/31/2019,2600,General Surgery,Inpatient,Adult,65+,  3-6 Months,1
1/31/2019,2600,General Surgery,Inpatient,Adult,65+,  6-9 Months,2
1/31/2019,2600,General Surgery,Inpatient,Adult,65+,  9-12 Months,2
1/31/2019,7800,Urology,Day Case,Adult,16-64,  0-3 Months,23
1/31/2019,7800,Urology,Day Case,Adult,16-64,  3-6 Months,11
1/31/2019,7800,Urology,Day Case,Adult,16-64,  6-9 Months,17
1/31/2019,7800,Urology,Day Case,Adult,16-64,  9-12 Months,13
1/31/2019,7800,Urology,Day Case,Adult,16-64, 12-15 Months,12
1/31/2019,7800,Urology,Day Case,Adult,16-64, 15-18 Months,11
1/31/2019,7800,Urology,Day Case,Adult,16-64,18+ Months,10
1/31/2019,7800,Urology,Day Case,Adult,65+,  0-3 Months,38
1/31/2019,7800,Urology,Day Case,Adult,65+,  3-6 Months,12
1/31/2019,7800,Urology,Day Case,Adult,65+,  6-9 Months,19
1/31/2019,7800,Urology,Day Case,Adult,65+,  9-12 Months,9
1/31/2019,7800,Urology,Day Case,Adult,65+, 12-15 Months,13
1/31/2019,7800,Urology,Day Case,Adult,65+, 15-18 Months,8
1/31/2019,7800,Urology,Day Case,Adult,65+,18+ Months,7
1/31/2019,7800,Urology,Day Case,Child,0-15,  0-3 Months,2
1/31/2019,7800,Urology,Day Case,Child,0-15,  3-6 Months,2
1/31/2019,7800,Urology,Day Case,Child,0-15,  6-9 Months,1
1/31/2019,7800,Urology,Day Case,Child,0-15,  9-12 Months,1
1/31/2019,7800,Urology,Inpatient,Adult,16-64,18+ Months,1
1/31/2019,8003,Pain Relief,Day Case,Adult,16-64,  0-3 Months,6
1/31/2019,8003,Pain Relief,Day Case,Adult,16-64,  3-6 Months,1
1/31/2019,8003,Pain Relief,Day Case,Adult,65+,  0-3 Months,2
1/31/2019,8003,Pain Relief,Day Case,Adult,65+,  3-6 Months,2
1/31/2019,0,Small Volume Specialities,Day Case,Adult,65+,  0-3 Months,2
1/31/2019,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,11
1/31/2019,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,2
1/31/2019,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,1
1/31/2019,100,Cardiology,Day Case,Adult,65+,  0-3 Months,20
1/31/2019,100,Cardiology,Day Case,Adult,65+,  3-6 Months,9
1/31/2019,100,Cardiology,Day Case,Adult,65+,  6-9 Months,4
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,18
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,11
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,13
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,6
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,1
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,2
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,15
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,3
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,2
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+, 12-15 Months,1
1/31/2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  0-3 Months,20
1/31/2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  3-6 Months,18
1/31/2019,600,Otolaryngology (ENT),Day Case,Child,0-15,  6-9 Months,2
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,63
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,43
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,35
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,15
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,9
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,5
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,27
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,3
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,4
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,2
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,2
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,1
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,2
1/31/2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  0-3 Months,29
1/31/2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  3-6 Months,16
1/31/2019,600,Otolaryngology (ENT),Inpatient,Child,0-15,  6-9 Months,3
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,74
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,53
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,40
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,29
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,12
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,13
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,27
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,33
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,18
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,18
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,6
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,9
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,4
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,9
1/31/2019,1800,Orthopaedics,Day Case,Child,0-15,  0-3 Months,2
1/31/2019,1800,Orthopaedics,Day Case,Child,0-15,  9-12 Months,1
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,73
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,92
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,59
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,30
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,20
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,25
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,85
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,64
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,73
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,58
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,20
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,17
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,20
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,54
1/31/2019,1800,Orthopaedics,Inpatient,Child,0-15,  0-3 Months,1
1/31/2019,2200,Radiology,Day Case,Adult,16-64,  0-3 Months,1
1/31/2019,2200,Radiology,Day Case,Adult,16-64,  3-6 Months,3
1/31/2019,2200,Radiology,Day Case,Adult,16-64,  6-9 Months,1
1/31/2019,2200,Radiology,Day Case,Adult,16-64,  9-12 Months,1
1/31/2019,2200,Radiology,Day Case,Adult,65+,  3-6 Months,1
1/31/2019,2600,General Surgery,Day Case,Adult,16-64,  0-3 Months,64
1/31/2019,2600,General Surgery,Day Case,Adult,16-64,  3-6 Months,11
1/31/2019,2600,General Surgery,Day Case,Adult,16-64,  6-9 Months,4
1/31/2019,2600,General Surgery,Day Case,Adult,16-64,  9-12 Months,2
1/31/2019,2600,General Surgery,Day Case,Adult,16-64, 12-15 Months,1
1/31/2019,2600,General Surgery,Day Case,Adult,16-64, 15-18 Months,1
1/31/2019,2600,General Surgery,Day Case,Adult,16-64,18+ Months,1
1/31/2019,2600,General Surgery,Day Case,Adult,65+,  0-3 Months,30
1/31/2019,2600,General Surgery,Day Case,Adult,65+,  3-6 Months,10
1/31/2019,2600,General Surgery,Day Case,Adult,65+,  6-9 Months,1
1/31/2019,2600,General Surgery,Day Case,Adult,65+,  9-12 Months,2
1/31/2019,2600,General Surgery,Day Case,Adult,65+,18+ Months,1
1/31/2019,2600,General Surgery,Day Case,Child,0-15,  0-3 Months,8
1/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  0-3 Months,1
1/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  3-6 Months,1
1/31/2019,2600,General Surgery,Inpatient,Adult,16-64,  9-12 Months,2
1/31/2019,2600,General Surgery,Inpatient,Adult,65+,  0-3 Months,1
1/31/2019,2600,General Surgery,Inpatient,Adult,65+,18+ Months,1
1/31/2019,5000,General Medicine,Day Case,Adult,65+,  6-9 Months,1
1/31/2019,7000,Dental Surgery,Day Case,Child,0-15,  0-3 Months,1
1/31/2019,7000,Dental Surgery,Day Case,Child,0-15,  3-6 Months,1
1/31/2019,100,Cardiology,Day Case,Adult,16-64,  0-3 Months,62
1/31/2019,100,Cardiology,Day Case,Adult,16-64,  3-6 Months,89
1/31/2019,100,Cardiology,Day Case,Adult,16-64,  6-9 Months,25
1/31/2019,100,Cardiology,Day Case,Adult,16-64,  9-12 Months,16
1/31/2019,100,Cardiology,Day Case,Adult,16-64, 12-15 Months,12
1/31/2019,100,Cardiology,Day Case,Adult,16-64, 15-18 Months,2
1/31/2019,100,Cardiology,Day Case,Adult,16-64,18+ Months,1
1/31/2019,100,Cardiology,Day Case,Adult,65+,  0-3 Months,60
1/31/2019,100,Cardiology,Day Case,Adult,65+,  3-6 Months,90
1/31/2019,100,Cardiology,Day Case,Adult,65+,  6-9 Months,14
1/31/2019,100,Cardiology,Day Case,Adult,65+,  9-12 Months,13
1/31/2019,100,Cardiology,Day Case,Adult,65+, 12-15 Months,4
1/31/2019,100,Cardiology,Day Case,Adult,65+, 15-18 Months,6
1/31/2019,100,Cardiology,Day Case,Adult,65+,18+ Months,4
1/31/2019,100,Cardiology,Inpatient,Adult,16-64,  0-3 Months,2
1/31/2019,100,Cardiology,Inpatient,Adult,16-64,  3-6 Months,2
1/31/2019,100,Cardiology,Inpatient,Adult,65+,  0-3 Months,2
1/31/2019,300,Dermatology,Day Case,Adult,16-64,  0-3 Months,14
1/31/2019,300,Dermatology,Day Case,Adult,16-64,  3-6 Months,3
1/31/2019,300,Dermatology,Day Case,Adult,16-64,  6-9 Months,7
1/31/2019,300,Dermatology,Day Case,Adult,16-64,  9-12 Months,2
1/31/2019,300,Dermatology,Day Case,Adult,16-64, 12-15 Months,2
1/31/2019,300,Dermatology,Day Case,Adult,16-64, 15-18 Months,6
1/31/2019,300,Dermatology,Day Case,Adult,16-64,18+ Months,4
1/31/2019,300,Dermatology,Day Case,Adult,65+,  0-3 Months,4
1/31/2019,300,Dermatology,Day Case,Adult,65+,  3-6 Months,4
1/31/2019,300,Dermatology,Day Case,Adult,65+,  6-9 Months,1
1/31/2019,300,Dermatology,Day Case,Adult,65+, 12-15 Months,7
1/31/2019,300,Dermatology,Day Case,Adult,65+,18+ Months,6
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  0-3 Months,26
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  3-6 Months,11
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  6-9 Months,16
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,  9-12 Months,9
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 12-15 Months,9
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64, 15-18 Months,6
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,16-64,18+ Months,21
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  0-3 Months,15
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  3-6 Months,1
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  6-9 Months,2
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,  9-12 Months,1
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+, 15-18 Months,1
1/31/2019,600,Otolaryngology (ENT),Day Case,Adult,65+,18+ Months,4
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  0-3 Months,19
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  3-6 Months,7
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  6-9 Months,7
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,  9-12 Months,8
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 12-15 Months,9
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64, 15-18 Months,2
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,16-64,18+ Months,9
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  0-3 Months,6
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  3-6 Months,2
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  6-9 Months,4
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,  9-12 Months,4
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+, 12-15 Months,1
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+, 15-18 Months,3
1/31/2019,600,Otolaryngology (ENT),Inpatient,Adult,65+,18+ Months,4
1/31/2019,900,Geriatric Medicine,Day Case,Adult,16-64,  0-3 Months,1
1/31/2019,900,Geriatric Medicine,Day Case,Adult,16-64,  3-6 Months,1
1/31/2019,900,Geriatric Medicine,Day Case,Adult,16-64,  6-9 Months,4
1/31/2019,900,Geriatric Medicine,Day Case,Adult,16-64,  9-12 Months,1
1/31/2019,900,Geriatric Medicine,Day Case,Adult,16-64, 12-15 Months,3
1/31/2019,900,Geriatric Medicine,Day Case,Adult,65+,  0-3 Months,4
1/31/2019,900,Geriatric Medicine,Day Case,Adult,65+,  3-6 Months,2
1/31/2019,900,Geriatric Medicine,Day Case,Adult,65+,  6-9 Months,3
1/31/2019,900,Geriatric Medicine,Day Case,Adult,65+,  9-12 Months,3
1/31/2019,900,Geriatric Medicine,Day Case,Adult,65+, 12-15 Months,9
1/31/2019,900,Geriatric Medicine,Day Case,Adult,65+, 15-18 Months,7
1/31/2019,1300,Neurology,Day Case,Adult,16-64,  0-3 Months,2
1/31/2019,1300,Neurology,Day Case,Adult,16-64,  3-6 Months,1
1/31/2019,1300,Neurology,Day Case,Adult,65+,  0-3 Months,1
1/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  0-3 Months,7
1/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  3-6 Months,6
1/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  6-9 Months,10
1/31/2019,1503,Gynaecology,Day Case,Adult,16-64,  9-12 Months,4
1/31/2019,1503,Gynaecology,Day Case,Adult,16-64, 12-15 Months,1
1/31/2019,1503,Gynaecology,Day Case,Adult,16-64, 15-18 Months,3
1/31/2019,1503,Gynaecology,Day Case,Adult,16-64,18+ Months,13
1/31/2019,1503,Gynaecology,Day Case,Adult,65+,  3-6 Months,1
1/31/2019,1503,Gynaecology,Day Case,Adult,65+,  6-9 Months,1
1/31/2019,1503,Gynaecology,Day Case,Adult,65+, 12-15 Months,1
1/31/2019,1503,Gynaecology,Day Case,Adult,65+, 15-18 Months,1
1/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,  0-3 Months,24
1/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,  3-6 Months,9
1/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,  6-9 Months,7
1/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,  9-12 Months,9
1/31/2019,1503,Gynaecology,Inpatient,Adult,16-64, 12-15 Months,5
1/31/2019,1503,Gynaecology,Inpatient,Adult,16-64, 15-18 Months,2
1/31/2019,1503,Gynaecology,Inpatient,Adult,16-64,18+ Months,3
1/31/2019,1503,Gynaecology,Inpatient,Adult,65+,  0-3 Months,1
1/31/2019,1503,Gynaecology,Inpatient,Adult,65+,  3-6 Months,2
1/31/2019,1503,Gynaecology,Inpatient,Adult,65+,  6-9 Months,1
1/31/2019,1503,Gynaecology,Inpatient,Adult,65+,  9-12 Months,1
1/31/2019,1503,Gynaecology,Inpatient,Adult,65+, 12-15 Months,3
1/31/2019,1503,Gynaecology,Inpatient,Adult,65+, 15-18 Months,1
1/31/2019,1503,Gynaecology,Inpatient,Adult,65+,18+ Months,1
1/31/2019,1600,Oncology,Day Case,Adult,16-64,  0-3 Months,2
1/31/2019,1600,Oncology,Day Case,Adult,65+,  3-6 Months,1
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  0-3 Months,59
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  3-6 Months,54
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  6-9 Months,36
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,  9-12 Months,23
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64, 12-15 Months,15
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64, 15-18 Months,4
1/31/2019,1800,Orthopaedics,Day Case,Adult,16-64,18+ Months,48
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  0-3 Months,28
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  3-6 Months,18
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  6-9 Months,19
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+,  9-12 Months,8
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+, 12-15 Months,4
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+, 15-18 Months,3
1/31/2019,1800,Orthopaedics,Day Case,Adult,65+,18+ Months,14
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  0-3 Months,26
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  3-6 Months,18
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  6-9 Months,19
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,  9-12 Months,12
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64, 12-15 Months,13
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64, 15-18 Months,10
1/31/2019,1800,Orthopaedics,Inpatient,Adult,16-64,18+ Months,39
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  0-3 Months,14
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  3-6 Months,5
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  6-9 Months,10
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,  9-12 Months,6
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+, 12-15 Months,3
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+, 15-18 Months,2
1/31/2019,1800,Orthopaedics,Inpatient,Adult,65+,18+ Months,5
1/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64,  0-3 Months,104
1/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64,  3-6 Months,52
1/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64,  6-9 Months,29
1/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64,  9-12 Months,21
1/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64, 12-15 Months,17
1/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64, 15-18 Months,9
1/31/2019,2000,Plastic Surgery,Day Case,Adult,16-64,18+ Months,22
1/31/2019,2000,Plastic Surgery,Day Case,Adult,65+,  0-3 Months,60
1/31/2019,2000,Plastic Surgery,Day Case,Adult,65+,  3-6 Months,16
1/31/2019,2000,Plastic Surgery,Day Case,Adult,65+,  6-9 Months,8
1/31/2019,2000,Plastic Surgery,Day Case,Adult,65+,  9-12 Months,6
1/31/2019,2000,Plastic Surgery,Day Case,Adult,65+, 12-15 Months,1
1/31/2019,2000,Plastic Surgery,Day Case,Adult,65+, 15-18 Months,2
1/31/2019,2000,Plastic Surgery,Day Case,Adult,65+,18+ Months,2
1/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  0-3 Months,23
1/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  3-6 Months,18
1/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  6-9 Months,14
1/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64,  9-12 Months,16
1/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64, 12-15 Months,12
1/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64, 15-18 Months,7
1/31/2019,2000,Plastic Surgery,Inpatient,Adult,16-64,18+ Months,21
1/31/2019,2000,Plastic Surgery,Inpatient,Adult,65+,  0-3 Months,6
1/31/2019,2000,Plastic Surgery,Inpatient,Adult,65+,  3-6 Months,6
1/31/2019,2000,Plastic Surgery,Inpatient,Adult,65+,  6-9 Months,1
1/31/2019,2000,Plastic Surgery,Inpatient,Adult,65+,18+ Months,2
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,0-15,  6-9 Months,1
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,0-15,  9-12 Months,1
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,16-64,  0-3 Months,21
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,16-64,  3-6 Months,22
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,16-64,  6-9 Months,29
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,16-64,  9-12 Months,21
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,16-64, 12-15 Months,23
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,16-64, 15-18 Months,23
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,16-64,18+ Months,118
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,65+,  0-3 Months,2
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,65+,  6-9 Months,2
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,65+,  9-12 Months,1
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,65+, 12-15 Months,1
1/31/2019,2003,Maxillo-Facial,Day Case,Adult,65+,18+ Months,8
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,0-15, 12-15 Months,2
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,0-15, 15-18 Months,1
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,16-64,  0-3 Months,27
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,16-64,  3-6 Months,20
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,16-64,  6-9 Months,13
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,16-64,  9-12 Months,13
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,16-64, 12-15 Months,12
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,16-64, 15-18 Months,34
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,16-64,18+ Months,22
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,65+,  0-3 Months,15
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,65+,  3-6 Months,13
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,65+,  6-9 Months,7
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,65+,  9-12 Months,2
1/31/2019,2003,Maxillo-Facial,Inpatient,Adult,65+,18+ Months,2
1/31/2019,2300,Nephrology,Day Case,Adult,16-64, 15-18 Months,1
1/31/2019,2300,Nephrology,Day Case,Adult,65+,  0-3 Months,1
1/31/2019,2300,Nephrology,Inpatient,Adult,16-64,  3-6 Months,1
1/31/2019,2400,Respiratory Medicine,Day Case,Adult,16-64,  3-6 Months,4
1/31/2019,2400,Respiratory Medicine,Day Case,Adult,16-64, 15-18 Months,2
1/31/2019,2400,Respiratory Medicine,Day Case,Adult,65+,  3-6 Months,6
1/31/2019,2400,Respiratory Medicine,Day Case,Adult,65+,  6-9 Months,4
1/31/2019,2400,Respiratory Medicine,Day Case,Adult,65+,  9-12 Months,1
1/31/2019,2400,Respiratory Medicine,Day Case,Adult,65+, 15-18 Months,1
1/31/2019,2400,Respiratory Medicine,Day Case,Adult,65+,18+ Months,1
1/31/2019,2500,Rheumatology,Day Case,Adult,16-64,  0-3 Months,2
1/31/2019,2500,Rheumatology,Day Case,Adult,16-64,  9-12 Months,1
